# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	20908
#@/user_id	6a1fb6ce-71d4-4c3d-8498-654831c224b0
a 	啊	c=50 d=1.90356 t=20908
gao liang 	高亮	c=6 d=1.25989 t=20908
gao qing 	高清	c=2 d=4.2682e-14 t=20908
gao su 	告訴	c=1 d=1.21007e-08 t=20908
gao xiao 	搞笑	c=1 d=4.03004e-15 t=20908
ge 	個	c=108 d=1.62165 t=20908
ge 	哥	c=3 d=0.710348 t=20908
ge ban 	個半	c=0 d=2.19315e-05 t=20908
ge bi 	隔壁	c=3 d=7.92193e-27 t=20908
ge da 	各大	c=1 d=8.03202e-11 t=20908
ge ge 	哥哥	c=2 d=7.96917e-28 t=20908
ge ji 	各級	c=0 d=5.70122e-09 t=20908
ge ji biao ti 	各級標題	c=1 d=5.7298e-08 t=20908
ge le 	隔了	c=1 d=0.392586 t=20908
ge li 	格力	c=2 d=0.00617049 t=20908
ge ren 	個人	c=4 d=0.0780817 t=20908
ge shi 	格式	c=2 d=7.51811e-19 t=20908
ge shi hua 	格式化	c=3 d=6.36523e-10 t=20908
ge zhong 	各種	c=4 d=6.05274e-06 t=20908
ge zhou 	各州	c=1 d=1.24561e-25 t=20908
gei 	給	c=29 d=0.167251 t=20908
gei li 	給力	c=0 d=0.00246002 t=20908
gei ni 	給你	c=15 d=0.000640276 t=20908
gei ta 	給他	c=3 d=0.00675027 t=20908
gei wang le 	給忘了	c=1 d=1.78628e-31 t=20908
gei wo 	給我	c=2 d=1.1384e-25 t=20908
gen 	根	c=14 d=4.47766e-30 t=20908
gen 	跟	c=56 d=0.434849 t=20908
gen ben 	根本	c=5 d=0.00012465 t=20908
gen ju 	根據	c=2 d=1.95524e-06 t=20908
gen ni 	跟你	c=2 d=0.000539429 t=20908
gen shang 	跟上	c=0 d=4.00504e-31 t=20908
gen shang ci 	根上次	c=1 d=4.00504e-30 t=20908
gen shang ci 	跟上次	c=1 d=4.02511e-30 t=20908
gen sui 	跟隨	c=3 d=0.392957 t=20908
gen wo 	跟我	c=1 d=0.514274 t=20908
gen zhe 	跟着	c=1 d=5.44943e-06 t=20908
geng 	更	c=7 d=0.785519 t=20908
geng da 	更大	c=1 d=5.53067e-33 t=20908
geng gai 	更改	c=5 d=0.995012 t=20908
geng ni 	更你	c=1 d=3.11276e-06 t=20908
geng xin 	更新	c=8 d=0.0372013 t=20908
geng zao 	更早	c=1 d=2.87932e-30 t=20908
gong 	宮	c=1 d=0.00334597 t=20908
gong 	工	c=1 d=1.61547e-25 t=20908
gong chang 	工廠	c=1 d=4.69037e-06 t=20908
gong cheng 	工程	c=3 d=1.0398e-24 t=20908
gong cheng guan li 	工程管理	c=1 d=9.38983e-25 t=20908
gong cheng shi 	工程師	c=1 d=1.43056e-36 t=20908
gong gao 	公告	c=7 d=9.87986e-25 t=20908
gong ji 	攻擊	c=1 d=1.55028e-11 t=20908
gong jia 	公家	c=1 d=2.4183e-36 t=20908
gong jiao che 	公交車	c=1 d=2.49025e-28 t=20908
gong jiao zhan 	公交站	c=1 d=3.9741e-27 t=20908
gong ju 	工具	c=1 d=1.55805e-11 t=20908
gong lu 	公路	c=1 d=4.8091e-06 t=20908
gong lve 	攻略	c=1 d=2.24982e-10 t=20908
gong neng 	功能	c=13 d=0.000162319 t=20908
gong ren 	工人	c=1 d=0.000378233 t=20908
gong shang 	工商	c=2 d=9.4454e-31 t=20908
gong si 	公司	c=32 d=0.503553 t=20908
gong wu yuan 	公務員	c=2 d=4.74234e-18 t=20908
gong zhong 	公衆	c=0 d=7.33822e-08 t=20908
gong zhong hao 	公衆好	c=1 d=7.375e-07 t=20908
gong zi 	工資	c=5 d=0.000648668 t=20908
gong zi le 	工資了	c=1 d=2.86602e-05 t=20908
gong zuo 	工作	c=18 d=1.56895e-07 t=20908
gong zuo qu 	工作區	c=4 d=0.020308 t=20908
gou 	狗	c=5 d=0.438235 t=20908
gou da 	勾搭	c=2 d=1.39963e-16 t=20908
gou jian 	構建	c=1 d=1.15959e-36 t=20908
gou kan 	夠看	c=1 d=9.90555e-07 t=20908
gou wu quan 	購物券	c=1 d=6.16221e-11 t=20908
gou yong 	夠用	c=0 d=2.3211e-25 t=20908
gou zao 	構造	c=1 d=0.353455 t=20908
gu 	古	c=1 d=0.88692 t=20908
gu 	顧	c=1 d=1.53564e-17 t=20908
gu dang 	古盪	c=1 d=0.000854495 t=20908
gu dian 	古典	c=1 d=4.13994e-08 t=20908
gu du 	孤獨	c=1 d=4.05093e-17 t=20908
gu ge 	谷歌	c=1 d=0.00701293 t=20908
gu ji 	估計	c=39 d=1.9597 t=20908
gu niang 	姑娘	c=2 d=0.00422141 t=20908
gu niang ni 	姑娘你	c=1 d=0.0424257 t=20908
gu piao 	股票	c=1 d=7.79464e-11 t=20908
gu shen 	古神	c=1 d=1.52585e-30 t=20908
gu shi 	故事	c=3 d=1.37409 t=20908
gu wen 	顧問	c=1 d=8.28227e-19 t=20908
gu yi 	故意	c=3 d=1.18e-06 t=20908
gua 	瓜	c=1 d=8.83248e-11 t=20908
gua duan 	掛斷	c=1 d=0.00138785 t=20908
gua fen 	瓜分	c=1 d=4.42023e-14 t=20908
gua qi 	掛起	c=1 d=6.27367e-16 t=20908
gua zai 	掛載	c=0 d=1.6169e-07 t=20908
gua zai juan 	掛載卷	c=1 d=1.625e-06 t=20908
guai 	乖	c=4 d=0.303714 t=20908
guai 	怪	c=2 d=4.94698e-15 t=20908
guai bu de 	怪不得	c=2 d=0.398519 t=20908
guai guai 	乖乖	c=1 d=3.09776e-08 t=20908
guai guai 	怪怪	c=1 d=3.11329e-08 t=20908
guai ren 	怪人	c=1 d=2.6125e-33 t=20908
guan 	管	c=4 d=0.00172074 t=20908
guan 	關	c=3 d=1.52508e-06 t=20908
guan bi 	關閉	c=6 d=0.15259 t=20908
guan fang 	官方	c=3 d=0.188247 t=20908
guan jian zi 	關鍵字	c=1 d=0.308819 t=20908
guan le 	慣了	c=1 d=1.2394e-25 t=20908
guan li 	管理	c=23 d=0.312019 t=20908
guan li yuan 	管理員	c=6 d=0.000112871 t=20908
guan men 	關門	c=2 d=0.000620491 t=20908
guan ni 	管你	c=1 d=4.03347e-25 t=20908
guan ta 	管他	c=1 d=0.0485578 t=20908
guan wang 	官網	c=1 d=0.522046 t=20908
guan wang 	觀望	c=1 d=0.519442 t=20908
guan wo 	管我	c=1 d=3.99334e-25 t=20908
guan wo 	關我	c=2 d=0.000784864 t=20908
guan xi 	關係	c=1 d=2.45952e-29 t=20908
guan xin 	關心	c=1 d=6.25854e-17 t=20908
guang 	光	c=4 d=3.44794e-07 t=20908
guang 	逛	c=2 d=0.000102055 t=20908
guang biao 	光標	c=9 d=5.13935e-10 t=20908
guang biao chu 	光標處	c=1 d=7.58256e-10 t=20908
guang gao 	廣告	c=3 d=6.70518e-29 t=20908
guang gao fei 	廣告費	c=1 d=6.17166e-29 t=20908
guang guang 	逛逛	c=1 d=0.256661 t=20908
guang hui 	光輝	c=1 d=7.79423e-12 t=20908
guang hui wei an 	光輝偉岸	c=1 d=7.62187e-12 t=20908
guang zhe 	光着	c=1 d=4.0064e-34 t=20908
guang zhi zi 	光之子	c=1 d=6.18869e-32 t=20908
gui 	貴	c=12 d=2.10833e-11 t=20908
gui 	鬼	c=1 d=5.02516e-23 t=20908
gui bing 	歸併	c=1 d=1.1806e-12 t=20908
gui ding 	規定	c=2 d=0.0755195 t=20908
gui fan 	規範	c=1 d=1.40466e-27 t=20908
gui hua 	規劃	c=2 d=8.85987e-18 t=20908
gui lv 	規律	c=1 d=7.81082e-06 t=20908
gui shu di 	歸屬地	c=2 d=0.00134683 t=20908
gui xia 	跪下	c=1 d=7.39385e-37 t=20908
gui zhong 	貴重	c=1 d=9.88503e-12 t=20908
gui zi 	鬼子	c=1 d=6.57382e-07 t=20908
gun 	滾	c=3 d=1.81896e-09 t=20908
gun bang 	棍棒	c=1 d=2.95321e-34 t=20908
gun dong tiao 	滾動條	c=2 d=0.000177661 t=20908
gun zi 	棍子	c=2 d=5.2247e-32 t=20908
guo 	果	c=1 d=4.45161e-09 t=20908
guo 	過	c=16 d=0.241714 t=20908
guo 	鍋	c=4 d=0.000533025 t=20908
guo bie 	國別	c=1 d=0.000471307 t=20908
guo dong 	過冬	c=1 d=7.5227e-05 t=20908
guo hang 	國行	c=1 d=0.329559 t=20908
guo hou 	過後	c=1 d=0.0389686 t=20908
guo hui 	國會	c=2 d=0.496918 t=20908
guo hui 	過會	c=4 d=1.13352 t=20908
guo jiang 	過獎	c=2 d=1.72661e-06 t=20908
guo lai 	過來	c=7 d=0.212248 t=20908
guo le 	過了	c=0 d=1.85571e-10 t=20908
guo li 	鍋裏	c=2 d=7.74414e-15 t=20908
guo li cheng 	果粒橙	c=1 d=0.00124328 t=20908
guo lv 	過濾	c=1 d=1.08683e-09 t=20908
guo mo ruo 	郭沫若	c=1 d=1.93941e-28 t=20908
guo nei 	國內	c=1 d=1.68839e-15 t=20908
guo qi 	國企	c=1 d=1.18406e-17 t=20908
guo qing 	國慶	c=1 d=0.358796 t=20908
guo qu 	過去	c=4 d=0.0746459 t=20908
guo ran 	果然	c=3 d=0.0368832 t=20908
guo xiang 	郭襄	c=1 d=0.137381 t=20908
ha te 	哈特	c=0 d=1.26074e-21 t=20908
hai 	嗨	c=0 d=3.4153e-10 t=20908
hai 	還	c=142 d=4.15361 t=20908
hai bu 	還不	c=1 d=7.24744e-37 t=20908
hai bu ru 	還不如	c=3 d=1.07104 t=20908
hai hao 	還好	c=1 d=8.48904e-15 t=20908
hai ke yi 	還可以	c=1 d=2.48898e-22 t=20908
hai neng 	還能	c=3 d=0.25284 t=20908
hai qi lai 	嗨起來	c=1 d=3.43242e-09 t=20908
hai ru bu 	還如不	c=1 d=5.00877e-14 t=20908
hai shi 	還是	c=34 d=0.672418 t=20908
hai yao 	還要	c=5 d=0.000291637 t=20908
hai yong 	還用	c=1 d=4.41557e-31 t=20908
hai you 	還有	c=17 d=3.45186e-05 t=20908
hai zai 	還在	c=1 d=3.01759e-23 t=20908
hai zei wang 	海賊王	c=7 d=1.05538 t=20908
hai zhe 	海蜇	c=1 d=0.00123708 t=20908
hai zi 	孩子	c=6 d=4.37923e-22 t=20908
han 	喊	c=1 d=0.0132336 t=20908
han 	涵	c=1 d=3.0098e-22 t=20908
han bao 	漢堡	c=0 d=0.00544757 t=20908
han guang 	寒光	c=1 d=0.463013 t=20908
han guo huo 	韓國貨	c=1 d=2.47269e-33 t=20908
han han 	汗汗	c=4 d=0.024972 t=20908
han shi 	韓式	c=0 d=2.95683e-20 t=20908
han shi kao rou 	韓式烤肉	c=1 d=2.97165e-19 t=20908
han shu 	函數	c=0 d=6.01109e-14 t=20908
han shu zhong 	函數中	c=1 d=6.04122e-13 t=20908
han wei 	捍衛	c=2 d=5.39776e-32 t=20908
han zi 	漢字	c=1 d=0.891366 t=20908
hang 	杭	c=0 d=5.53161e-36 t=20908
hang 	行	c=16 d=0.170333 t=20908
hang ju 	行距	c=1 d=6.72398e-08 t=20908
hang kong 	航空	c=1 d=2.41879e-09 t=20908
hang kong mu jian 	航空母艦	c=2 d=4.80144e-09 t=20908
hang mo 	行末	c=1 d=3.84145e-10 t=20908
hang san da qiao 	杭三大橋	c=1 d=5.55933e-35 t=20908
hang shou 	行首	c=1 d=1.65097e-16 t=20908
hang tian 	航天	c=1 d=2.43091e-09 t=20908
hang wei 	行尾	c=3 d=5.54905e-16 t=20908
hang ye 	行業	c=1 d=0.00296255 t=20908
hang ye qi 	行業期	c=1 d=0.00251621 t=20908
hang zhou 	杭州	c=7 d=1.26662e-08 t=20908
hao 	好	c=165 d=6.0713 t=20908
hao 	號	c=12 d=0.0369518 t=20908
hao bian tai 	好變態	c=1 d=0.161218 t=20908
hao bu hao 	好不好	c=1 d=0.0023935 t=20908
hao chi 	好吃	c=9 d=0.666977 t=20908
hao chi 	好遲	c=1 d=5.65219e-24 t=20908
hao chi hao he 	好吃好喝	c=1 d=1.76911e-35 t=20908
hao chui 	好吹	c=1 d=0.000531398 t=20908
hao dai 	好歹	c=1 d=1.79554e-33 t=20908
hao de 	好的	c=2 d=0.0193512 t=20908
hao duo 	好多	c=4 d=0.278037 t=20908
hao e 	好餓	c=1 d=1.25616e-36 t=20908
hao gui 	好貴	c=3 d=2.74169e-05 t=20908
hao hao 	好好	c=4 d=0.263158 t=20908
hao he 	好喝	c=0 d=1.76029e-36 t=20908
hao ji ge 	好幾個	c=1 d=6.0684e-07 t=20908
hao ji tian 	好幾天	c=1 d=2.93958e-09 t=20908
hao jiu 	好久	c=8 d=1.26793 t=20908
hao kan 	好看	c=1 d=2.05122e-11 t=20908
hao ke 	浩克	c=1 d=2.78321e-13 t=20908
hao kuai 	好快	c=3 d=5.30296e-09 t=20908
hao le 	好了	c=2 d=4.6437e-06 t=20908
hao li you 	好利友	c=1 d=0.000261259 t=20908
hao ma 	號碼	c=5 d=0.995012 t=20908
hao man 	好慢	c=1 d=1 t=20908
hao qi 	好奇	c=3 d=0.926316 t=20908
hao qiao 	好巧	c=1 d=3.00407e-29 t=20908
hao ren 	好人	c=1 d=0.000584356 t=20908
hao ruo 	好弱	c=1 d=4.20022e-31 t=20908
hao shao 	好少	c=1 d=1.5037e-05 t=20908
hao shen qi 	好神奇	c=1 d=6.47816e-11 t=20908
hao shi 	好事	c=1 d=2.97013e-13 t=20908
hao shi 	好使	c=2 d=0.94676 t=20908
hao ting 	好聽	c=2 d=0.000466618 t=20908
hao wan 	好玩	c=1 d=9.75808e-07 t=20908
hao wu 	毫無	c=1 d=2.15749e-17 t=20908
hao xiang 	好像	c=49 d=0.646498 t=20908
hao xiong 	好凶	c=1 d=3.94742e-36 t=20908
hao xu 	好虛	c=1 d=2.4059e-05 t=20908
hao xue 	好學	c=1 d=0.000515692 t=20908
hao yong 	好用	c=2 d=6.08515e-10 t=20908
hao zhong 	好重	c=1 d=2.72338e-22 t=20908
he 	合	c=2 d=1.70744e-13 t=20908
he 	和	c=10 d=1.27655e-05 t=20908
he 	喝	c=1 d=5.59235e-08 t=20908
he bing 	合併	c=4 d=1.04175 t=20908
he dian 	喝點	c=1 d=4.71709e-14 t=20908
he hao 	喝好	c=1 d=0.0773047 t=20908
he ni 	和你	c=0 d=0.0279431 t=20908
he re shui 	喝熱水	c=1 d=4.09874e-08 t=20908
he shui 	喝水	c=1 d=3.51082e-10 t=20908
he tao 	核桃	c=1 d=2.12061e-20 t=20908
he xie 	和諧	c=1 d=7.48239e-30 t=20908
he zi 	盒子	c=1 d=2.12025e-18 t=20908
hei 	黑	c=7 d=5.60089e-05 t=20908
hei hua 	黑化	c=1 d=0.000235217 t=20908
hei mao 	黑貓	c=2 d=2.71085e-16 t=20908
hei mu er 	黑木耳	c=1 d=3.57615e-21 t=20908
hei ren 	黑人	c=1 d=1.55429e-12 t=20908
hei se 	黑色	c=1 d=0.0593087 t=20908
hei ti 	黑體	c=1 d=9.70941e-07 t=20908
hei zhi 	黑痣	c=7 d=5.91656e-15 t=20908
hen 	很	c=90 d=2.11703 t=20908
hen 	恨	c=1 d=0.000569928 t=20908
hen 	狠	c=1 d=4.73816e-37 t=20908
hen chou 	很醜	c=2 d=0.965605 t=20908
hen da 	很大	c=1 d=5.10197e-25 t=20908
hen duo 	很多	c=2 d=1.7312e-15 t=20908
hen kuai 	很快	c=1 d=0.00033379 t=20908
hen man 	很慢	c=2 d=4.12407e-14 t=20908
hen shao 	很少	c=1 d=9.45328e-16 t=20908
hen you 	很有	c=1 d=8.05692e-18 t=20908
hen zao 	很早	c=1 d=4.48002e-25 t=20908
hong 	紅	c=4 d=0.000285862 t=20908
hong bao 	紅包	c=16 d=0.00512909 t=20908
hong dou 	紅豆	c=5 d=3.43683e-29 t=20908
hong huang 	洪荒	c=1 d=0.0129068 t=20908
hong se 	紅色	c=2 d=2.13409e-07 t=20908
hong wa 	紅瓦	c=2 d=2.89781e-28 t=20908
hong yu hei 	紅與黑	c=1 d=1.29354e-28 t=20908
hou 	厚	c=1 d=4.7975e-07 t=20908
hou 	後	c=23 d=1.30524 t=20908
hou hui 	後悔	c=1 d=1.25467e-22 t=20908
hou jiao 	後腳	c=1 d=1.16663e-19 t=20908
hou lai 	後來	c=2 d=3.64145e-28 t=20908
hou mian 	後面	c=3 d=3.76971e-07 t=20908
hou qi 	後期	c=1 d=1.71478e-21 t=20908
hou qin 	後勤	c=1 d=0.0642483 t=20908
hou qin bu 	後勤部	c=1 d=0.0710054 t=20908
hou shi 	厚實	c=1 d=1.02689e-18 t=20908
hou tai 	後臺	c=2 d=0.303128 t=20908
hou tui 	後退	c=1 d=1.52243e-33 t=20908
hou xu 	後續	c=2 d=9.90206e-32 t=20908
hou zi 	猴子	c=1 d=4.57768e-14 t=20908
hu 	胡	c=2 d=0.142039 t=20908
hu jiao 	呼叫	c=1 d=6.34535e-32 t=20908
hu jiao fen 	胡椒粉	c=1 d=0.158025 t=20908
hu li hu tu 	糊里糊塗	c=1 d=6.57026e-30 t=20908
hu lian wang 	互聯網	c=1 d=1.04945e-09 t=20908
hua 	化	c=2 d=0.768413 t=20908
hua 	花	c=20 d=1.05565 t=20908
hua 	華	c=0 d=0.00658748 t=20908
hua 	話	c=11 d=0.500563 t=20908
hua ban 	滑板	c=0 d=0.0562705 t=20908
hua ban xie 	滑板鞋	c=1 d=0.565525 t=20908
hua cai 	花菜	c=4 d=0.00122477 t=20908
hua er 	花兒	c=1 d=0.843665 t=20908
hua fei 	話費	c=2 d=1.3587e-18 t=20908
hua fu bing 	華夫餅	c=1 d=9.76306e-13 t=20908
hua hen 	劃痕	c=2 d=0.00441443 t=20908
hua hua 	花花	c=4 d=4.53213e-14 t=20908
hua long 	化隆	c=1 d=3.21412e-30 t=20908
hua mian 	畫面	c=1 d=3.56874e-26 t=20908
hua mo 	滑膜	c=0 d=2.41082e-30 t=20908
hua qian 	花錢	c=1 d=2.76359e-18 t=20908
hua shang 	劃傷	c=1 d=2.71265e-05 t=20908
hua shi 	花式	c=2 d=8.92581e-17 t=20908
hua shuo 	話說	c=8 d=0.00122483 t=20908
hua suan 	划算	c=1 d=4.27633e-07 t=20908
hua wei 	華爲	c=2 d=2.37468e-20 t=20908
huai 	壞	c=7 d=0.00399787 t=20908
huai diao 	壞掉	c=1 d=1.96838e-26 t=20908
huai dong xi 	壞東西	c=1 d=1.12031e-13 t=20908
huai yi 	懷疑	c=1 d=3.3842e-19 t=20908
huan 	換	c=23 d=5.44354 t=20908
huan 	還	c=1 d=2.64199e-18 t=20908
huan chong qu 	緩衝區	c=1 d=1.38281e-19 t=20908
huan ge 	換個	c=1 d=7.27015e-15 t=20908
huan hang 	換行	c=1 d=1.50186e-20 t=20908
huan jing 	環境	c=2 d=3.6902e-08 t=20908
huan le 	歡樂	c=1 d=4.92398e-19 t=20908
huan qing 	還清	c=1 d=3.5798e-33 t=20908
huan wei 	環衛	c=1 d=3.85599e-25 t=20908
huan yi ge 	換一個	c=1 d=0.486752 t=20908
huan ying 	歡迎	c=1 d=2.3926e-28 t=20908
huang 	皇	c=1 d=2.71265e-05 t=20908
huang hou 	皇后	c=1 d=0.00346515 t=20908
huang hua cai 	黃花菜	c=1 d=1.90204e-05 t=20908
huang jia 	皇家	c=2 d=1.28888e-15 t=20908
huang jin 	黃金	c=2 d=1.29534e-15 t=20908
huang long 	黃龍	c=3 d=1.08338e-26 t=20908
huang men ji 	黃燜雞	c=1 d=5.79823e-30 t=20908
huang shang 	皇上	c=1 d=0.00336274 t=20908
huang shi 	皇室	c=1 d=0.882497 t=20908
hui 	回	c=2 d=7.56041e-05 t=20908
hui 	會	c=40 d=0.255209 t=20908
hui bu hui 	會不會	c=2 d=1.75216e-10 t=20908
hui da 	回答	c=2 d=5.66489e-21 t=20908
hui fu 	回覆	c=1 d=6.89538e-10 t=20908
hui fu 	恢復	c=2 d=0.516851 t=20908
hui hua 	會話	c=1 d=1.54307e-15 t=20908
hui hua 	繪畫	c=1 d=3.84002e-35 t=20908
hui kui 	回饋	c=1 d=7.36598e-22 t=20908
hui lai 	回來	c=8 d=2.60509e-06 t=20908
hui qu 	回去	c=14 d=2.02173 t=20908
hui shou 	回首	c=1 d=0.822835 t=20908
hui tou 	回頭	c=1 d=9.59288e-12 t=20908
hui tui 	回退	c=1 d=4.39131e-25 t=20908
hui yi 	會議	c=3 d=4.6437e-06 t=20908
hun 	混	c=2 d=1.45542e-17 t=20908
hun gui 	魂歸	c=1 d=2.21437e-29 t=20908
hun kou 	混口	c=1 d=9.6259e-23 t=20908
hun luan 	混亂	c=2 d=2.91648e-21 t=20908
huo 	或	c=3 d=5.4088e-20 t=20908
huo 	活	c=3 d=1.19905e-18 t=20908
huo 	火	c=1 d=1.81081e-15 t=20908
huo 	貨	c=3 d=2.08689 t=20908
huo de 	獲得	c=1 d=2.99631e-28 t=20908
huo dong 	活動	c=2 d=2.85692e-27 t=20908
huo fu man 	霍夫曼	c=4 d=5.46443e-13 t=20908
huo jian 	火箭	c=1 d=1.86469e-07 t=20908
huo jian dan 	火箭彈	c=5 d=1.08023e-08 t=20908
huo se 	貨色	c=0 d=1.35704e-34 t=20908
huo shan 	火山	c=2 d=2.36745e-10 t=20908
huo shi 	伙食	c=1 d=7.96022e-23 t=20908
huo zhe 	或者	c=25 d=0.0583772 t=20908
huo zhe 	活着	c=3 d=0.229925 t=20908
ji 	基	c=1 d=3.14726e-19 t=20908
ji 	寄	c=0 d=9.58604e-34 t=20908
ji 	幾	c=2 d=1.82305e-06 t=20908
ji 	機	c=2 d=5.63493e-26 t=20908
ji 	級	c=2 d=4.96316e-19 t=20908
ji 	雞	c=3 d=2.62069e-11 t=20908
ji ben 	基本	c=6 d=1.51123e-05 t=20908
ji ben 	幾本	c=1 d=3.51023e-08 t=20908
ji bian 	幾遍	c=1 d=4.48856e-18 t=20908
ji chi 	雞翅	c=1 d=1.11185e-12 t=20908
ji chu 	基礎	c=4 d=0.00113627 t=20908
ji ci 	幾次	c=1 d=2.80145e-31 t=20908
ji cun qi 	寄存器	c=1 d=0.151829 t=20908
ji cuo 	寄錯	c=1 d=1.97214e-19 t=20908
ji dao 	寄到	c=1 d=1.55911e-19 t=20908
ji de 	記得	c=14 d=0.808314 t=20908
ji dong 	激動	c=3 d=2.24336 t=20908
ji dong xi 	寄東西	c=2 d=1.01353e-11 t=20908
ji dun 	幾頓	c=1 d=1.43402e-35 t=20908
ji fen 	積分	c=1 d=9.44172e-31 t=20908
ji fen zhong 	幾分鐘	c=1 d=3.44904e-07 t=20908
ji ge 	幾個	c=2 d=1.6544e-11 t=20908
ji gong bao 	雞公煲	c=1 d=3.66481e-15 t=20908
ji gou 	機構	c=2 d=0.075774 t=20908
ji guang 	激光	c=1 d=8.63964e-16 t=20908
ji guo lai 	寄過來	c=3 d=4.98379e-14 t=20908
ji hang 	幾行	c=1 d=5.72669e-31 t=20908
ji he 	集合	c=2 d=7.39786e-14 t=20908
ji hua 	計劃	c=3 d=4.04425e-27 t=20908
ji hui 	寄回	c=0 d=4.76044e-05 t=20908
ji hui 	機會	c=3 d=1.38809e-05 t=20908
ji hui qu 	寄回去	c=2 d=0.0934807 t=20908
ji ji xing 	積極性	c=1 d=0.000363402 t=20908
ji jian 	寄件	c=2 d=1.82503e-11 t=20908
ji jie 	季節	c=1 d=4.13994e-08 t=20908
ji jin 	基金	c=5 d=3.83909e-21 t=20908
ji jin ji liang 	幾斤幾兩	c=1 d=1.05052e-21 t=20908
ji ju 	幾句	c=1 d=0.000668817 t=20908
ji kuai qian 	幾塊錢	c=1 d=3.22474e-10 t=20908
ji liang 	計量	c=0 d=6.01928e-30 t=20908
ji lu 	記錄	c=5 d=3.82348e-23 t=20908
ji lv 	機率	c=1 d=1.10611e-10 t=20908
ji neng 	技能	c=1 d=1.34798e-13 t=20908
ji nian 	幾年	c=1 d=2.55903e-25 t=20908
ji qi 	機器	c=1 d=4.90609e-35 t=20908
ji qi ren 	機器人	c=2 d=0.00295547 t=20908
ji qiao 	技巧	c=1 d=4.98804e-24 t=20908
ji qing 	基情	c=1 d=4.14981e-36 t=20908
ji qing 	激情	c=1 d=9.67909e-29 t=20908
ji shao cheng duo 	積少成多	c=1 d=2.89581e-09 t=20908
ji shi nian 	幾十年	c=1 d=0.0168231 t=20908
ji shi nian hua 	幾十年花	c=1 d=3.55589e-13 t=20908
ji shu 	技術	c=2 d=7.02248e-19 t=20908
ji shuang 	幾雙	c=1 d=6.77287e-05 t=20908
ji suan 	計算	c=3 d=0.348192 t=20908
ji suan ji 	計算機	c=10 d=2.17704 t=20908
ji tang 	雞湯	c=1 d=2.30239e-17 t=20908
ji ti 	幾題	c=1 d=2.8131e-21 t=20908
ji tian 	幾天	c=3 d=0.505162 t=20908
ji tui 	雞腿	c=1 d=7.31405e-27 t=20908
ji xia 	幾下	c=1 d=2.32917e-06 t=20908
ji xia 	記下	c=1 d=6.1463e-10 t=20908
ji xiang 	機箱	c=1 d=2.67636e-23 t=20908
ji xu 	繼續	c=7 d=1.09804 t=20908
ji yong 	即用	c=1 d=1.05705e-35 t=20908
ji yu 	覬覦	c=1 d=9.32205e-28 t=20908
ji zhang 	幾張	c=1 d=2.40713e-11 t=20908
ji zhi 	機智	c=2 d=2.94668e-08 t=20908
ji zhong 	幾種	c=1 d=0.00225411 t=20908
jia 	假	c=3 d=2.61979e-07 t=20908
jia 	價	c=1 d=0.460704 t=20908
jia 	加	c=13 d=0.000336007 t=20908
jia 	夾	c=1 d=0.0301974 t=20908
jia 	家	c=8 d=0.02389 t=20908
jia dian 	家電	c=1 d=1.0747e-24 t=20908
jia ge 	價格	c=12 d=0.800722 t=20908
jia ju 	家居	c=1 d=3.44717e-30 t=20908
jia li 	家裏	c=5 d=0.436049 t=20908
jia li fu ni ya 	加利福尼亞	c=2 d=6.3228e-11 t=20908
jia liang 	嘉亮	c=1 d=7.53808e-29 t=20908
jia liang 	嘉良	c=2 d=2.54822e-28 t=20908
jia qi 	假期	c=1 d=4.43936e-06 t=20908
jia re 	加熱	c=1 d=9.80334e-32 t=20908
jia ren 	嫁人	c=1 d=3.67805e-28 t=20908
jia ren 	家人	c=2 d=7.99876e-21 t=20908
jia ting 	家庭	c=1 d=4.78008e-23 t=20908
jia xin 	加薪	c=1 d=1.95019e-05 t=20908
jia yong 	家用	c=1 d=2.17015e-27 t=20908
jia you 	加油	c=1 d=2.69398e-12 t=20908
jia zai 	加載	c=3 d=0.932394 t=20908
jia zhuang 	假裝	c=1 d=2.72625e-05 t=20908
jian 	件	c=7 d=0.00125792 t=20908
jian 	減	c=2 d=1.44294e-05 t=20908
jian 	見	c=1 d=0.000108366 t=20908
jian bang 	肩膀	c=1 d=6.05048e-31 t=20908
jian cha 	檢查	c=2 d=8.13097e-08 t=20908
jian chi 	堅持	c=1 d=1.84069e-31 t=20908
jian dan 	煎蛋	c=1 d=9.93796e-16 t=20908
jian dan 	簡單	c=9 d=7.275e-05 t=20908
jian fei 	減肥	c=2 d=4.96385e-24 t=20908
jian guo 	堅果	c=3 d=4.028e-20 t=20908
jian guo 	建國	c=3 d=0.0706512 t=20908
jian hua 	簡化	c=1 d=0.67032 t=20908
jian hua zi 	簡化字	c=1 d=1 t=20908
jian jie 	簡介	c=9 d=0.649663 t=20908
jian ju 	艱鉅	c=1 d=2.78899e-08 t=20908
jian jun 	建軍	c=1 d=0.0692522 t=20908
jian kong 	監控	c=2 d=1.45222e-07 t=20908
jian li 	簡歷	c=1 d=1.6169e-06 t=20908
jian lou 	簡陋	c=1 d=1.69946e-33 t=20908
jian lve 	簡略	c=1 d=1.0043e-21 t=20908
jian pan 	鍵盤	c=4 d=5.89679e-20 t=20908
